flowdate,hour,period,market,from,to,transit
20251230,7,25,MGP,NORD,AUST,0.0000
20251230,7,25,MGP,NORD,COUP,-2019.0000
20251230,7,25,MGP,NORD,FRAN,0.0000
20251230,7,25,MGP,NORD,SLOV,0.0000
20251230,7,25,MGP,NORD,SVIZ,-917.0000
20251230,7,25,MGP,SARD,COAC,99.0000
20251230,7,25,MGP,SARD,CORS,47.0000
20251230,7,25,MGP,SICI,MALT,122.0000
20251230,7,25,MGP,SUD,GREC,0.0000
20251230,7,25,MGP,SUD,XGRE,-232.8390
20251230,7,26,MGP,SUD,XGRE,-232.8390
20251230,7,26,MGP,SUD,GREC,0.0000
20251230,7,26,MGP,SICI,MALT,130.0000
20251230,7,26,MGP,SARD,CORS,47.0000
20251230,7,26,MGP,SARD,COAC,99.0000
20251230,7,26,MGP,NORD,SVIZ,-915.7610
20251230,7,26,MGP,NORD,SLOV,0.0000
20251230,7,26,MGP,NORD,FRAN,0.0000
20251230,7,26,MGP,NORD,COUP,-2019.0000
20251230,7,26,MGP,NORD,AUST,0.0000
20251230,7,26,MGP,CSUD,SUD,-561.5390
20251230,7,26,MGP,CSUD,SARD,-140.3000
20251230,7,26,MGP,CSUD,MONT,-350.0000
20251230,7,26,MGP,COUP,XFRA,-2864.0000
20251230,7,26,MGP,COUP,XAUS,165.0000
20251230,7,26,MGP,CNOR,NORD,-1431.7610
20251230,7,26,MGP,CNOR,CSUD,737.9610
20251230,7,26,MGP,CNOR,CORS,0.0000
20251230,7,26,MGP,CALA,SUD,-484.7000
20251230,7,26,MGP,CALA,SICI,1208.9000
20251230,7,26,MGP,BSP,COUP,-680.0000
20251230,7,27,MGP,BSP,COUP,-680.0000
20251230,7,27,MGP,CALA,SICI,1281.0000
20251230,7,27,MGP,CALA,SUD,-484.7000
20251230,7,27,MGP,CNOR,CORS,0.0000
20251230,7,27,MGP,CNOR,CSUD,991.2610
20251230,7,27,MGP,CNOR,NORD,-1791.3610
20251230,7,27,MGP,COUP,XAUS,165.0000
20251230,7,27,MGP,COUP,XFRA,-2864.0000
20251230,7,27,MGP,CSUD,MONT,-350.0000
20251230,7,27,MGP,CSUD,SARD,-112.8000
20251230,7,27,MGP,CSUD,SUD,-519.0390
20251230,7,27,MGP,NORD,AUST,0.0000
20251230,7,27,MGP,NORD,COUP,-2019.0000
20251230,7,27,MGP,NORD,FRAN,0.0000
20251230,7,27,MGP,NORD,SLOV,0.0000
20251230,7,27,MGP,NORD,SVIZ,-951.3610
20251230,7,27,MGP,SARD,COAC,99.0000
20251230,7,27,MGP,SARD,CORS,47.0000
20251230,7,27,MGP,SICI,MALT,137.0000
20251230,7,27,MGP,SUD,GREC,0.0000
20251230,7,27,MGP,SUD,XGRE,-232.8390
20251230,7,28,MGP,SUD,XGRE,-232.8390
20251230,7,28,MGP,SUD,GREC,0.0000
20251230,7,28,MGP,SICI,MALT,147.0000
20251230,7,28,MGP,SARD,CORS,47.0000
20251230,7,28,MGP,SARD,COAC,99.0000
20251230,7,28,MGP,NORD,SVIZ,-1006.0000
20251230,7,28,MGP,NORD,SLOV,0.0000
20251230,7,28,MGP,NORD,FRAN,0.0000
20251230,7,28,MGP,NORD,COUP,-2019.0000
20251230,7,28,MGP,NORD,AUST,0.0000
20251230,7,28,MGP,CSUD,SUD,-513.4390
20251230,7,28,MGP,CSUD,SARD,-95.6000
20251230,7,28,MGP,CSUD,MONT,-350.0000
20251230,7,28,MGP,COUP,XFRA,-2864.0000
20251230,7,28,MGP,COUP,XAUS,165.0000
20251230,7,28,MGP,CNOR,NORD,-1789.0000
20251230,7,28,MGP,CNOR,CSUD,1113.2610
20251230,7,28,MGP,CNOR,CORS,0.0000
20251230,7,28,MGP,CALA,SUD,-475.2000
20251230,7,28,MGP,CALA,SICI,1329.9000
20251230,7,28,MGP,BSP,COUP,-680.0000
20251230,8,29,MGP,BSP,COUP,-841.0000
20251230,8,29,MGP,CALA,SICI,1412.0000
20251230,8,29,MGP,CALA,SUD,-475.8000
20251230,8,29,MGP,CNOR,CORS,0.0000
20251230,8,29,MGP,CNOR,CSUD,1206.4000
20251230,8,29,MGP,CNOR,NORD,-1931.4000
20251230,8,29,MGP,COUP,XAUS,120.0000
20251230,8,29,MGP,COUP,XFRA,-2809.0000
20251230,8,29,MGP,CSUD,MONT,-403.0000
20251230,8,29,MGP,CSUD,SARD,-44.8000
20251230,8,29,MGP,CSUD,SUD,-815.9000
20251230,8,29,MGP,NORD,AUST,0.0000
20251230,8,29,MGP,NORD,COUP,-1848.0000
20251230,8,29,MGP,NORD,FRAN,0.0000
20251230,8,29,MGP,NORD,SLOV,0.0000
20251230,8,29,MGP,NORD,SVIZ,-1351.4000
20251230,8,29,MGP,SARD,COAC,99.0000
20251230,8,29,MGP,SARD,CORS,47.0000
20251230,8,29,MGP,SICI,MALT,157.0000
20251230,8,29,MGP,SUD,XGRE,-500.0000
20251230,8,29,MGP,SUD,GREC,0.0000
20251230,8,30,MGP,SUD,GREC,0.0000
20251230,8,30,MGP,SUD,XGRE,-500.0000
20251230,8,30,MGP,SICI,MALT,46.0000
20251230,8,30,MGP,SARD,CORS,47.0000
20251230,8,30,MGP,SARD,COAC,99.0000
20251230,8,30,MGP,NORD,SVIZ,-1538.8000
20251230,8,30,MGP,NORD,SLOV,0.0000
20251230,8,30,MGP,NORD,FRAN,0.0000
20251230,8,30,MGP,NORD,COUP,-1848.0000
20251230,8,30,MGP,NORD,AUST,0.0000
20251230,8,30,MGP,CSUD,SUD,-1339.5000
20251230,8,30,MGP,CSUD,SARD,-22.4000
20251230,8,30,MGP,CSUD,MONT,-383.0000
20251230,8,30,MGP,COUP,XFRA,-2809.0000
20251230,8,30,MGP,COUP,XAUS,120.0000
20251230,8,30,MGP,CNOR,NORD,-1554.6000
20251230,8,30,MGP,CNOR,CSUD,817.7000
20251230,8,30,MGP,CNOR,CORS,0.0000
20251230,8,30,MGP,CALA,SUD,88.8000
20251230,8,30,MGP,CALA,SICI,847.9000
20251230,8,30,MGP,BSP,COUP,-841.0000
20251230,8,31,MGP,BSP,COUP,-841.0000
20251230,8,31,MGP,CALA,SICI,565.3000
20251230,8,31,MGP,CALA,SUD,356.7000
20251230,8,31,MGP,CNOR,CORS,0.0000
20251230,8,31,MGP,CNOR,CSUD,684.3000
20251230,8,31,MGP,CNOR,NORD,-1463.6000
20251230,8,31,MGP,COUP,XAUS,120.0000
20251230,8,31,MGP,COUP,XFRA,-2809.0000
20251230,8,31,MGP,CSUD,MONT,-383.0000
20251230,8,31,MGP,CSUD,SARD,-3.1000
20251230,8,31,MGP,CSUD,SUD,-1577.7000
20251230,8,31,MGP,NORD,AUST,0.0000
20251230,8,31,MGP,NORD,COUP,-1848.0000
20251230,8,31,MGP,NORD,FRAN,0.0000
20251230,8,31,MGP,NORD,SLOV,0.0000
20251230,8,31,MGP,NORD,SVIZ,-1569.0000
20251230,8,31,MGP,SARD,COAC,99.0000
20251230,8,31,MGP,SARD,CORS,47.0000
20251230,8,31,MGP,SICI,MALT,52.0000
20251230,8,31,MGP,SUD,XGRE,-500.0000
20251230,8,31,MGP,SUD,GREC,0.0000
20251230,8,32,MGP,SUD,GREC,0.0000
20251230,8,32,MGP,SUD,XGRE,-500.0000
20251230,8,32,MGP,SICI,MALT,56.0000
20251230,8,32,MGP,SARD,CORS,47.0000
20251230,8,32,MGP,SARD,COAC,99.0000
20251230,8,32,MGP,NORD,SVIZ,-1569.0000
20251230,8,32,MGP,NORD,SLOV,0.0000
20251230,8,32,MGP,NORD,FRAN,0.0000
20251230,8,32,MGP,NORD,COUP,-1848.0000
20251230,8,32,MGP,NORD,AUST,0.0000
20251230,8,32,MGP,CSUD,SUD,-1596.4000
20251230,8,32,MGP,CSUD,SARD,-31.0000
20251230,8,32,MGP,CSUD,MONT,-383.0000
20251230,8,32,MGP,COUP,XFRA,-2809.0000
20251230,8,32,MGP,COUP,XAUS,120.0000
20251230,8,32,MGP,CNOR,NORD,-1503.3000
20251230,8,32,MGP,CNOR,CSUD,675.6000
20251230,8,32,MGP,CNOR,CORS,0.0000
20251230,8,32,MGP,CALA,SUD,352.3000
20251230,8,32,MGP,CALA,SICI,575.0000
20251230,8,32,MGP,BSP,COUP,-841.0000
20251230,9,33,MGP,BSP,COUP,-640.9520
20251230,9,33,MGP,CALA,SICI,547.5000
20251230,9,33,MGP,CALA,SUD,312.4000
20251230,9,33,MGP,CNOR,CORS,0.0000
20251230,9,33,MGP,CNOR,CSUD,829.4000
20251230,9,33,MGP,CNOR,NORD,-1786.1000
20251230,9,33,MGP,COUP,XAUS,0.0000
20251230,9,33,MGP,COUP,XFRA,-2488.9520
20251230,9,33,MGP,CSUD,MONT,-419.0000
20251230,9,33,MGP,CSUD,SARD,-23.7000
20251230,9,33,MGP,CSUD,SUD,-1640.9000
20251230,9,33,MGP,NORD,AUST,0.0000
20251230,9,33,MGP,NORD,COUP,-1848.0000
20251230,9,33,MGP,NORD,FRAN,0.0000
20251230,9,33,MGP,NORD,SLOV,0.0000
20251230,9,33,MGP,NORD,SVIZ,-1697.0000
20251230,9,33,MGP,SARD,COAC,99.0000
20251230,9,33,MGP,SARD,CORS,47.0000
20251230,9,33,MGP,SICI,MALT,56.0000
20251230,9,33,MGP,SUD,GREC,0.0000
20251230,9,33,MGP,SUD,XGRE,-500.0000
20251230,9,34,MGP,SUD,XGRE,-500.0000
20251230,9,34,MGP,SUD,GREC,0.0000
20251230,9,34,MGP,SICI,MALT,61.0000
20251230,9,34,MGP,SARD,CORS,47.0000
20251230,9,34,MGP,SARD,COAC,99.0000
20251230,9,34,MGP,NORD,SVIZ,-1712.0000
20251230,9,34,MGP,NORD,SLOV,0.0000
20251230,9,34,MGP,NORD,FRAN,0.0000
20251230,9,34,MGP,NORD,COUP,-1848.0000
20251230,9,34,MGP,NORD,AUST,0.0000
20251230,9,34,MGP,CSUD,SUD,-1751.3000
20251230,9,34,MGP,CSUD,SARD,-49.8000
20251230,9,34,MGP,CSUD,MONT,-404.0000
20251230,9,34,MGP,COUP,XFRA,-2260.1100
20251230,9,34,MGP,COUP,XAUS,0.0000
20251230,9,34,MGP,CNOR,NORD,-1742.3610
20251230,9,34,MGP,CNOR,CSUD,735.2000
20251230,9,34,MGP,CNOR,CORS,0.0000
20251230,9,34,MGP,CALA,SUD,352.0000
20251230,9,34,MGP,CALA,SICI,509.1000
20251230,9,34,MGP,BSP,COUP,-412.1100
20251230,9,35,MGP,BSP,COUP,-134.0420
20251230,9,35,MGP,CALA,SICI,433.3000
20251230,9,35,MGP,CALA,SUD,437.4000
20251230,9,35,MGP,CNOR,CORS,0.0000
20251230,9,35,MGP,CNOR,CSUD,426.8000
20251230,9,35,MGP,CNOR,NORD,-1387.0000
20251230,9,35,MGP,COUP,XAUS,0.0000
20251230,9,35,MGP,COUP,XFRA,-1982.0420
20251230,9,35,MGP,CSUD,MONT,-404.0000
20251230,9,35,MGP,CSUD,SARD,-67.8000
20251230,9,35,MGP,CSUD,SUD,-1934.4000
20251230,9,35,MGP,NORD,AUST,0.0000
20251230,9,35,MGP,NORD,COUP,-1848.0000
20251230,9,35,MGP,NORD,FRAN,0.0000
20251230,9,35,MGP,NORD,SLOV,0.0000
20251230,9,35,MGP,NORD,SVIZ,-1696.0000
20251230,9,35,MGP,SARD,COAC,99.0000
20251230,9,35,MGP,SARD,CORS,47.0000
20251230,9,35,MGP,SICI,MALT,58.0000
20251230,9,35,MGP,SUD,GREC,0.0000
20251230,9,35,MGP,SUD,XGRE,-500.0000
20251230,9,36,MGP,SUD,XGRE,-500.0000
20251230,9,36,MGP,SUD,GREC,0.0000
20251230,9,36,MGP,SICI,MALT,54.0000
20251230,9,36,MGP,SARD,CORS,47.0000
20251230,9,36,MGP,SARD,COAC,99.0000
20251230,9,36,MGP,NORD,SVIZ,-1696.0000
20251230,9,36,MGP,NORD,SLOV,0.0000
20251230,9,36,MGP,NORD,FRAN,0.0000
20251230,9,36,MGP,NORD,COUP,-1848.0000
20251230,9,36,MGP,NORD,AUST,0.0000
20251230,9,36,MGP,CSUD,SUD,-2141.6000
20251230,9,36,MGP,CSUD,SARD,-110.7000
20251230,9,36,MGP,CSUD,MONT,-424.0000
20251230,9,36,MGP,COUP,XFRA,-1923.1840
20251230,9,36,MGP,COUP,XAUS,0.0000
20251230,9,36,MGP,CNOR,NORD,-1069.2000
20251230,9,36,MGP,CNOR,CSUD,122.6000
20251230,9,36,MGP,CNOR,CORS,0.0000
20251230,9,36,MGP,CALA,SUD,514.0000
20251230,9,36,MGP,CALA,SICI,359.2000
20251230,9,36,MGP,BSP,COUP,-75.1840
20251230,10,37,MGP,BSP,COUP,0.0000
20251230,10,37,MGP,CALA,SICI,231.8000
20251230,10,37,MGP,CALA,SUD,648.2000
20251230,10,37,MGP,CNOR,CORS,0.0000
20251230,10,37,MGP,CNOR,CSUD,153.4000
20251230,10,37,MGP,CNOR,NORD,-1134.1000
20251230,10,37,MGP,COUP,XAUS,0.0000
20251230,10,37,MGP,COUP,XFRA,-1797.0000
20251230,10,37,MGP,CSUD,MONT,-124.0000
20251230,10,37,MGP,CSUD,SARD,-160.5000
20251230,10,37,MGP,CSUD,SUD,-2414.8000
20251230,10,37,MGP,NORD,AUST,0.0000
20251230,10,37,MGP,NORD,COUP,-1797.0000
20251230,10,37,MGP,NORD,FRAN,0.0000
20251230,10,37,MGP,NORD,SLOV,0.0000
20251230,10,37,MGP,NORD,SVIZ,-1454.0000
20251230,10,37,MGP,SARD,COAC,92.0000
20251230,10,37,MGP,SARD,CORS,43.0000
20251230,10,37,MGP,SICI,MALT,53.0000
20251230,10,37,MGP,SUD,XGRE,-500.0000
20251230,10,37,MGP,SUD,GREC,0.0000
20251230,10,38,MGP,SUD,GREC,0.0000
20251230,10,38,MGP,SUD,XGRE,-500.0000
20251230,10,38,MGP,SICI,MALT,47.0000
20251230,10,38,MGP,SARD,CORS,43.0000
20251230,10,38,MGP,SARD,COAC,92.0000
20251230,10,38,MGP,NORD,SVIZ,-1454.0000
20251230,10,38,MGP,NORD,SLOV,0.0000
20251230,10,38,MGP,NORD,FRAN,0.0000
20251230,10,38,MGP,NORD,COUP,-1797.0000
20251230,10,38,MGP,NORD,AUST,0.0000
20251230,10,38,MGP,CSUD,SUD,-2539.1000
20251230,10,38,MGP,CSUD,SARD,-209.4000
20251230,10,38,MGP,CSUD,MONT,-124.0000
20251230,10,38,MGP,COUP,XFRA,-1797.0000
20251230,10,38,MGP,COUP,XAUS,0.0000
20251230,10,38,MGP,CNOR,NORD,-858.6000
20251230,10,38,MGP,CNOR,CSUD,-139.0000
20251230,10,38,MGP,CNOR,CORS,0.0000
20251230,10,38,MGP,CALA,SUD,733.8000
20251230,10,38,MGP,CALA,SICI,164.6000
20251230,10,38,MGP,BSP,COUP,0.0000
20251230,10,39,MGP,BSP,COUP,0.0000
20251230,10,39,MGP,CALA,SICI,443.8000
20251230,10,39,MGP,CALA,SUD,470.1000
20251230,10,39,MGP,CNOR,CORS,0.0000
20251230,10,39,MGP,CNOR,CSUD,-271.1000
20251230,10,39,MGP,CNOR,NORD,-671.5000
20251230,10,39,MGP,COUP,XAUS,0.0000
20251230,10,39,MGP,COUP,XFRA,-1797.0000
20251230,10,39,MGP,CSUD,MONT,-139.0000
20251230,10,39,MGP,CSUD,SARD,-259.7000
20251230,10,39,MGP,CSUD,SUD,-2443.0000
20251230,10,39,MGP,NORD,AUST,0.0000
20251230,10,39,MGP,NORD,COUP,-1797.0000
20251230,10,39,MGP,NORD,FRAN,0.0000
20251230,10,39,MGP,NORD,SLOV,0.0000
20251230,10,39,MGP,NORD,SVIZ,-1454.0000
20251230,10,39,MGP,SARD,COAC,92.0000
20251230,10,39,MGP,SARD,CORS,43.0000
20251230,10,39,MGP,SICI,MALT,41.0000
20251230,10,39,MGP,SUD,XGRE,-500.0000
20251230,10,39,MGP,SUD,GREC,0.0000
20251230,10,40,MGP,SUD,GREC,0.0000
20251230,10,40,MGP,SUD,XGRE,-500.0000
20251230,10,40,MGP,SICI,MALT,33.0000
20251230,10,40,MGP,SARD,CORS,43.0000
20251230,10,40,MGP,SARD,COAC,92.0000
20251230,10,40,MGP,NORD,SVIZ,-1454.0000
20251230,10,40,MGP,NORD,SLOV,0.0000
20251230,10,40,MGP,NORD,FRAN,0.0000
20251230,10,40,MGP,NORD,COUP,-1797.0000
20251230,10,40,MGP,NORD,AUST,0.0000
20251230,10,40,MGP,CSUD,SUD,-2238.7000
20251230,10,40,MGP,CSUD,SARD,-261.2000
20251230,10,40,MGP,CSUD,MONT,-174.0000
20251230,10,40,MGP,COUP,XFRA,-1797.0000
20251230,10,40,MGP,COUP,XAUS,0.0000
20251230,10,40,MGP,CNOR,NORD,-722.8760
20251230,10,40,MGP,CNOR,CSUD,-199.0240
20251230,10,40,MGP,CNOR,CORS,0.0000
20251230,10,40,MGP,CALA,SUD,184.1000
20251230,10,40,MGP,CALA,SICI,750.4000
20251230,10,40,MGP,BSP,COUP,0.0000
20251230,11,41,MGP,BSP,COUP,0.0000
20251230,11,41,MGP,CALA,SICI,628.8000
20251230,11,41,MGP,CALA,SUD,346.4000
20251230,11,41,MGP,CNOR,CORS,0.0000
20251230,11,41,MGP,CNOR,CSUD,-773.9000
20251230,11,41,MGP,CNOR,NORD,-72.1000
20251230,11,41,MGP,COUP,XAUS,-130.6460
20251230,11,41,MGP,COUP,XFRA,-1666.3540
20251230,11,41,MGP,CSUD,MONT,-103.0000
20251230,11,41,MGP,CSUD,SARD,-377.6000
20251230,11,41,MGP,CSUD,SUD,-2605.1000
20251230,11,41,MGP,NORD,AUST,0.0000
20251230,11,41,MGP,NORD,COUP,-1797.0000
20251230,11,41,MGP,NORD,FRAN,0.0000
20251230,11,41,MGP,NORD,SLOV,0.0000
20251230,11,41,MGP,NORD,SVIZ,-615.0000
20251230,11,41,MGP,SARD,COAC,79.0000
20251230,11,41,MGP,SARD,CORS,25.0000
20251230,11,41,MGP,SICI,MALT,25.0000
20251230,11,41,MGP,SUD,GREC,0.0000
20251230,11,41,MGP,SUD,XGRE,-500.0000
20251230,11,42,MGP,SUD,XGRE,-500.0000
20251230,11,42,MGP,SUD,GREC,0.0000
20251230,11,42,MGP,SICI,MALT,138.0000
20251230,11,42,MGP,SARD,CORS,25.0000
20251230,11,42,MGP,SARD,COAC,79.0000
20251230,11,42,MGP,NORD,SVIZ,-517.0000
20251230,11,42,MGP,NORD,SLOV,0.0000
20251230,11,42,MGP,NORD,FRAN,0.0000
20251230,11,42,MGP,NORD,COUP,-1797.0000
20251230,11,42,MGP,NORD,AUST,0.0000
20251230,11,42,MGP,CSUD,SUD,-2625.9000
20251230,11,42,MGP,CSUD,SARD,-412.7000
20251230,11,42,MGP,CSUD,MONT,-133.0000
20251230,11,42,MGP,COUP,XFRA,-1584.4200
20251230,11,42,MGP,COUP,XAUS,-188.0000
20251230,11,42,MGP,CNOR,NORD,-101.3000
20251230,11,42,MGP,CNOR,CSUD,-864.7000
20251230,11,42,MGP,CNOR,CORS,0.0000
20251230,11,42,MGP,CALA,SUD,309.8000
20251230,11,42,MGP,CALA,SICI,708.4000
20251230,11,42,MGP,BSP,COUP,24.5800
20251230,11,43,MGP,BSP,COUP,365.0000
20251230,11,43,MGP,CALA,SICI,682.8000
20251230,11,43,MGP,CALA,SUD,355.3000
20251230,11,43,MGP,CNOR,CORS,0.0000
20251230,11,43,MGP,CNOR,CSUD,-1155.9000
20251230,11,43,MGP,CNOR,NORD,71.2000
20251230,11,43,MGP,COUP,XAUS,-188.0000
20251230,11,43,MGP,COUP,XFRA,-1244.0000
20251230,11,43,MGP,CSUD,MONT,-133.0000
20251230,11,43,MGP,CSUD,SARD,-442.0000
20251230,11,43,MGP,CSUD,SUD,-2750.8000
20251230,11,43,MGP,NORD,AUST,0.0000
20251230,11,43,MGP,NORD,COUP,-1797.0000
20251230,11,43,MGP,NORD,FRAN,0.0000
20251230,11,43,MGP,NORD,SLOV,0.0000
20251230,11,43,MGP,NORD,SVIZ,-517.0000
20251230,11,43,MGP,SARD,COAC,79.0000
20251230,11,43,MGP,SARD,CORS,25.0000
20251230,11,43,MGP,SICI,MALT,130.0000
20251230,11,43,MGP,SUD,GREC,0.0000
20251230,11,43,MGP,SUD,XGRE,-500.0000
20251230,11,44,MGP,SUD,XGRE,-500.0000
20251230,11,44,MGP,SUD,GREC,0.0000
20251230,11,44,MGP,SICI,MALT,125.0000
20251230,11,44,MGP,SARD,CORS,25.0000
20251230,11,44,MGP,SARD,COAC,79.0000
20251230,11,44,MGP,NORD,SVIZ,-498.0000
20251230,11,44,MGP,NORD,SLOV,0.0000
20251230,11,44,MGP,NORD,FRAN,0.0000
20251230,11,44,MGP,NORD,COUP,-1797.0000
20251230,11,44,MGP,NORD,AUST,0.0000
20251230,11,44,MGP,CSUD,SUD,-2866.1000
20251230,11,44,MGP,CSUD,SARD,-472.9000
20251230,11,44,MGP,CSUD,MONT,-153.0000
20251230,11,44,MGP,COUP,XFRA,-1244.0000
20251230,11,44,MGP,COUP,XAUS,-188.0000
20251230,11,44,MGP,CNOR,NORD,250.6000
20251230,11,44,MGP,CNOR,CSUD,-1302.5000
20251230,11,44,MGP,CNOR,CORS,0.0000
20251230,11,44,MGP,CALA,SUD,427.8000
20251230,11,44,MGP,CALA,SICI,623.6000
20251230,11,44,MGP,BSP,COUP,365.0000
20251230,12,45,MGP,BSP,COUP,154.7590
20251230,12,45,MGP,CALA,SICI,544.7000
20251230,12,45,MGP,CALA,SUD,516.8000
20251230,12,45,MGP,CNOR,CORS,0.0000
20251230,12,45,MGP,CNOR,CSUD,-1286.8000
20251230,12,45,MGP,CNOR,NORD,217.1000
20251230,12,45,MGP,COUP,XAUS,-188.0000
20251230,12,45,MGP,COUP,XFRA,-1454.2410
20251230,12,45,MGP,CSUD,MONT,-206.0000
20251230,12,45,MGP,CSUD,SARD,-504.3000
20251230,12,45,MGP,CSUD,SUD,-2733.0000
20251230,12,45,MGP,NORD,AUST,0.0000
20251230,12,45,MGP,NORD,COUP,-1797.0000
20251230,12,45,MGP,NORD,FRAN,0.0000
20251230,12,45,MGP,NORD,SLOV,0.0000
20251230,12,45,MGP,NORD,SVIZ,-478.9000
20251230,12,45,MGP,SARD,COAC,70.0000
20251230,12,45,MGP,SARD,CORS,20.0000
20251230,12,45,MGP,SICI,MALT,119.0000
20251230,12,45,MGP,SUD,XGRE,-500.0000
20251230,12,45,MGP,SUD,GREC,0.0000
20251230,12,46,MGP,SUD,GREC,0.0000
20251230,12,46,MGP,SUD,XGRE,-500.0000
20251230,12,46,MGP,SICI,MALT,115.0000
20251230,12,46,MGP,SARD,CORS,20.0000
20251230,12,46,MGP,SARD,COAC,70.0000
20251230,12,46,MGP,NORD,SVIZ,-448.9000
20251230,12,46,MGP,NORD,SLOV,0.0000
20251230,12,46,MGP,NORD,FRAN,0.0000
20251230,12,46,MGP,NORD,COUP,-1797.0000
20251230,12,46,MGP,NORD,AUST,0.0000
20251230,12,46,MGP,CSUD,SUD,-2846.3000
20251230,12,46,MGP,CSUD,SARD,-529.0000
20251230,12,46,MGP,CSUD,MONT,-206.0000
20251230,12,46,MGP,COUP,XFRA,-1468.7600
20251230,12,46,MGP,COUP,XAUS,-188.0000
20251230,12,46,MGP,CNOR,NORD,438.8000
20251230,12,46,MGP,CNOR,CSUD,-1469.0000
20251230,12,46,MGP,CNOR,CORS,0.0000
20251230,12,46,MGP,CALA,SUD,578.2000
20251230,12,46,MGP,CALA,SICI,505.2000
20251230,12,46,MGP,BSP,COUP,140.2400
20251230,12,47,MGP,BSP,COUP,182.7210
20251230,12,47,MGP,CALA,SICI,461.7000
20251230,12,47,MGP,CALA,SUD,648.6000
20251230,12,47,MGP,CNOR,CORS,0.0000
20251230,12,47,MGP,CNOR,CSUD,-1414.4000
20251230,12,47,MGP,CNOR,NORD,353.5000
20251230,12,47,MGP,COUP,XAUS,-188.0000
20251230,12,47,MGP,COUP,XFRA,-1426.2790
20251230,12,47,MGP,CSUD,MONT,-206.0000
20251230,12,47,MGP,CSUD,SARD,-548.3000
20251230,12,47,MGP,CSUD,SUD,-2991.9000
20251230,12,47,MGP,NORD,AUST,0.0000
20251230,12,47,MGP,NORD,COUP,-1797.0000
20251230,12,47,MGP,NORD,FRAN,0.0000
20251230,12,47,MGP,NORD,SLOV,0.0000
20251230,12,47,MGP,NORD,SVIZ,-343.9000
20251230,12,47,MGP,SARD,COAC,70.0000
20251230,12,47,MGP,SARD,CORS,20.0000
20251230,12,47,MGP,SICI,MALT,112.0000
20251230,12,47,MGP,SUD,XGRE,-500.0000
20251230,12,47,MGP,SUD,GREC,0.0000
20251230,12,48,MGP,SUD,GREC,0.0000
20251230,12,48,MGP,SUD,XGRE,-500.0000
20251230,12,48,MGP,SICI,MALT,108.0000
20251230,12,48,MGP,SARD,CORS,20.0000
20251230,12,48,MGP,SARD,COAC,70.0000
20251230,12,48,MGP,NORD,SVIZ,-343.6000
20251230,12,48,MGP,NORD,SLOV,0.0000
20251230,12,48,MGP,NORD,FRAN,0.0000
20251230,12,48,MGP,NORD,COUP,-1797.0000
20251230,12,48,MGP,NORD,AUST,0.0000
20251230,12,48,MGP,CSUD,SUD,-3035.6000
20251230,12,48,MGP,CSUD,SARD,-564.7000
20251230,12,48,MGP,CSUD,MONT,-226.0000
20251230,12,48,MGP,COUP,XFRA,-1461.4760
20251230,12,48,MGP,COUP,XAUS,-188.0000
20251230,12,48,MGP,CNOR,NORD,457.7000
20251230,12,48,MGP,CNOR,CSUD,-1498.3000
20251230,12,48,MGP,CNOR,CORS,0.0000
20251230,12,48,MGP,CALA,SUD,676.8000
20251230,12,48,MGP,CALA,SICI,443.6000
20251230,12,48,MGP,BSP,COUP,147.5240
20251230,13,49,MGP,BSP,COUP,143.5450
20251230,13,49,MGP,CALA,SICI,317.9000
20251230,13,49,MGP,CALA,SUD,864.9000
20251230,13,49,MGP,CNOR,CORS,0.0000
20251230,13,49,MGP,CNOR,CSUD,-1931.6000
20251230,13,49,MGP,CNOR,NORD,1002.7000
20251230,13,49,MGP,COUP,XAUS,-152.7520
20251230,13,49,MGP,COUP,XFRA,-1494.7030
20251230,13,49,MGP,CSUD,MONT,-201.0000
20251230,13,49,MGP,CSUD,SARD,-637.1000
20251230,13,49,MGP,CSUD,SUD,-3271.2000
